year,generation
2016,7.96
2013,310
2014,308.24
2015,219.48
2016,290.29
2013,10.18
2014,9.4
2015,8.34
2016,10.22
2013,59.37
2014,66.98
2015,59.15
2016,61.37
2013,77.57
2014,87.67
2015,77.42
2016,80.18
2013,43.5
2014,44.33
2015,39.78
2016,45.04
2013,32.88
2014,34.62
2015,31.24
2016,32.87
2013,251.27
2014,244.52
2015,228.95
2016,252.58
2013,10.39
2014,10.01
2015,10.41
2016,10.47
2013,8.97
2014,8.97
2015,8.78
2016,9
2013,17.22
2014,17.22
2015,13.4
2016,17.27
2014,110.61
2015,115.89
2016,109.66
2014,44.6
2015,46.39
2016,44.22
2014,146.16
2015,160.27
2016,151.82
2013,2.21
2014,2.22
2015,2.35
2016,2.23
2013,439.46
2014,428.92
2015,385.54
2016,433.68
2013,464.99
2014,410.81
2015,411.73
2016,415.71
2013,464.99
2014,410.81
2015,411.73
2016,415.71
2013,318.18
2014,282.4
2015,280.25
2016,279.04
2013,478.49
2014,444.54
2015,442.2
2016,411.6
2013,422.63
2014,442.65
2015,429.75
2016,397.06
2015,428.96
2016,391.54
2015,288.58
2016,283.86
2013,35.31
2014,33.51
2015,30.4
2016,37.34
2013,6.49
2014,6.41
2015,6.7
2016,6.35
2013,337.93
2014,334.05
2015,241.79
2016,337
2013,11.45
2014,11.54
2015,11.44
2016,11.88
2013,257.97
2014,238.49
2015,197.2
2016,272.71
2013,61.78
2014,63.85
2015,49.67
2016,64.03
2014,344.44
2015,335.58
2016,296.22
2015,3.79
2016,3.4
2013,19.9
2014,22.19
2015,18
2016,13.6
2015,3.11
2016,3.53
2013,115.98
2014,126.56
2015,96.4
2016,129.89
2016,16.46
2016,34.19
2013,15.9
2014,16.21
2015,13.97
2016,15.31
2013,3.03
2014,3.06
2015,3.12
2016,3.06
2015,8.6
2016,9.53
2015,4.02
2016,4.13
2013,16.77
2014,16.94
2015,13.61
2016,17.11
2013,111.59
2014,111.59
2015,70.09
2016,110.61
2015,6.08
2016,6.21
2015,2.24
2016,2.39
2013,336.64
2014,320.84
2015,302.67
2016,307.04
2013,43.65
2014,44.37
2015,46.14
2016,42.23
2014,36.85
2015,38.19
2016,39.27
2014,39.05
2015,40.15
2016,41.85
2016,9.56
2013,7.33
2014,9.38
2015,8.11
2016,9.59
2013,9.04
2014,10.89
2015,8.44
2016,11.05
2013,1.54
2014,1.4
2015,1.46
2016,1.32
2013,297.93
2014,278.12
2015,244.33
2016,272.84
2013,5.42
2014,5.49
2015,5.74
2016,6.32
2015,3.25
2016,3.56
2016,361.81
2013,8.36
2014,9.15
2015,9.48
2016,9.37
2013,2.91
2014,2.92
2015,2.89
2016,2.93
2014,300.44
2015,304.35
2016,297.2
2013,273.96
2014,274.62
2015,253.39
2016,267.04
2013,319.98
2014,278.12
2015,319.56
2016,323.41
2013,8.1
2014,8.25
2015,8.66
2016,9.38
2013,5.95
2014,6.38
2015,5.33
2016,6.22
2014,3.93
2015,4.67
2016,3.94
2014,3.09
2015,3.71
2016,3.41
2014,7.89
2015,9.07
2016,5.84
2013,53.45
2014,57.7
2015,49.62
2016,57.85
2013,4
2014,3.96
2015,3.95
2016,2.2
2016,7.37
2013,15.38
2014,15.41
2015,12.53
2016,12.98
2013,152.19
2014,164.93
2015,157.03
2016,166.24
2013,382.76
2014,397.5
2015,397
2016,416.31
2013,220.21
2014,232.71
2015,214.88
2016,216.31
2013,21.86
2014,23.23
2015,20.19
2016,24.54
2016,9.45
2013,3.08
2014,2.97
2015,2.97
2016,2.91
2013,3.41
2014,3.41
2015,3.47
2016,3.34
2014,45.05
2015,47.95
2016,44.82
2016,44.49
2013,13.08
2014,12.36
2015,12.64
2016,13.85
2013,47.56
2014,43.92
2015,44.28
2016,46.77
2013,5.56
2014,5.32
2015,5.78
2016,5.15
2014,122.01
2015,132.05
2016,109.53
2013,3.56
2014,3.48
2015,3.46
2016,3.95
2016,70.74
2013,12.91
2014,12.66
2015,12.74
2016,9.81
2014,60.56
2015,61.77
2016,64.35
2013,2.32
2014,2.94
2015,2.71
2016,2.82
2014,53.35
2015,57.24
2016,53.32
2013,27.92
2014,29.48
2015,21.01
2016,29.56
2015,2.93
2016,2.94
2015,15.31
2016,15.59
2013,15.09
2014,15.09
2015,13.89
2016,15.13
2013,6.22
2014,6.22
2015,4.94
2016,6.23
2013,6.55
2014,5.55
2015,6.09
2016,5.61
2013,1.55
2014,1.39
2015,1.48
2016,1.46
2013,13.29
2014,12.3
2015,11.15
2016,13.18
2016,9.57
2016,2.15
2013,3476.26
2014,3476.26
2015,3225.8
2016,3485.79
2014,36.03
2015,35.9
2016,34.99
2016,635.5
2014,8.25
2015,8.77
2016,9.22
2013,4.89
2014,5.69
2015,5.56
2016,5.98
2016,2.99
2013,2.09
2014,2.22
2015,2.01
2016,1.77
2013,76.22
2014,75.82
2015,62.61
2016,86.87
2013,239.05
2014,237.78
2015,205.81
2016,272.43
2013,1.86
2014,2.29
2015,2.49
2016,2.26
2013,369.61
2014,382.27
2015,350.15
2016,367.88
2016,1113.47
2013,7.8
2014,7.83
2015,8.45
2016,7.86
2013,205.92
2014,201.88
2015,169.21
2016,204.86
2013,15.51
2014,16.58
2015,13.45
2016,16.53
2013,14.76
2014,14.8
2015,14.04
2016,15.08
2016,64.51
2013,5.92
2014,5.63
2015,5.48
2016,5.66
2013,512.63
2014,484.16
2015,441.99
2016,484.44
2015,6.49
2016,6.29
2015,2.18
2016,2.33
2013,2.52
2014,2.35
2015,2.88
2016,2.37
2013,541.79
2014,529.76
2015,394.49
2016,576.63
2013,338.66
2014,345.98
2015,329.26
2016,335.11
2015,2.38
2016,2.64
2013,563.18
2014,598.06
2015,573.66
2016,484.57
2013,15.49
2014,17.08
2015,16.06
2016,15.53
2013,7163.85
2014,6167.78
2015,4870.28
2016,6283.28
2015,6.49
2016,6.42
2013,4.23
2014,4.16
2015,3.87
2016,3.43
2014,126.89
2015,101.29
2016,105.81
2013,3.91
2014,3.83
2015,3
2016,3.25
2013,6.65
2014,6.65
2015,6.56
2016,6.67
2013,23.58
2014,23.58
2015,22.51
2016,23.64
2015,3.37
2016,3.11
2013,1296.59
2014,1296.59
2015,1026.7
2016,1158.18
2013,2.83
2014,2.85
2015,2.25
2016,2.85
2016,9.8
2013,63.06
2014,58.24
2015,52.23
2016,62.16
2013,33.84
2014,29.49
2015,25.96
2016,32.04
2013,355.57
2014,375.5
2015,355.14
2016,337.06
2013,23.1
2014,23.5
2015,18.66
2016,23.57
2013,13.4
2014,15.01
2015,13.22
2016,14.57
2016,11.92
2014,1.56
2015,1.86
2016,1.97
2013,3.85
2014,3.87
2015,3.64
2016,3.96
2013,2.76
2014,2.75
2015,2.92
2016,2.69
2014,294.5
2015,280.27
2016,251.71
2016,176.81
2013,41
2014,42.26
2015,33.66
2016,39.55
2013,260.55
2014,331.94
2015,248.97
2016,294.33
2016,344.05
2013,359.77
2014,349.83
2015,290.69
2016,405.82
2013,18.32
2014,18.41
2015,17.1
2016,18.4
2013,8.46
2014,8.84
2015,7.87
2016,8.72
2013,176.58
2014,173.5
2015,150.46
2016,176.62
2013,2.24
2014,2.26
2015,2.42
2016,2.03
2014,4.32
2015,4.89
2016,4.67
2013,150.45
2014,150.45
2015,104.58
2016,150.86
2016,6.2
2014,6.94
2015,6.92
2016,7.27
2013,4.45
2014,4.04
2015,4.34
2016,4.1
2013,1.94
2014,1.87
2015,2.2
2016,1.97
2013,64.03
2014,60.37
2015,55.68
2016,59.04
2013,103.89
2014,103.89
2015,85.82
2016,104.18
2013,793.9
2014,759.31
2015,699.84
2016,634.65
2013,359.19
2014,352.73
2015,337.91
2016,336.62
2013,15.53
2014,16.34
2015,14.74
2016,16.25
2013,2.35
2014,1.89
2015,2.04
2016,1.76
2014,4.68
2015,4.83
2016,4.71
2013,2.29
2014,2.27
2015,2.57
2016,2.62
2013,42.37
2014,46.81
2015,53.02
2016,51.52
2013,104.82
2014,102.22
2015,81.73
2016,104.04
2013,25.34
2014,27.66
2015,23.42
2016,29.29
2014,16.01
2015,16.83
2016,16.33
2016,6.3
2016,9.21
2015,3.37
2016,3.72
2015,3.19
2016,3.09
2013,5.93
2014,5.73
2015,5.24
2016,7.13
2013,1501.56
2014,1372.4
2015,1095.48
2016,1499.95
2014,151.93
2015,152.37
2016,130.08
2013,61.56
2014,76.24
2015,59.05
2016,72.77
2013,261.83
2014,261.83
2015,244.87
2016,262.55
2013,197.26
2014,197.26
2015,184.48
2016,197.8
2013,333.91
2014,333.91
2015,312.81
2016,334.82
2013,527.73
2014,432.15
2015,382.19
2016,534.61
2013,325.75
2014,266.92
2015,239.4
2016,321.61
2013,228.63
2014,202.42
2015,179.55
2016,238.81
2013,16.17
2014,16.32
2015,16.82
2016,19.69
2013,27.77
2014,32.93
2015,27.17
2016,33.59
2013,16.38
2014,17.26
2015,16.34
2016,17.11
2013,145.62
2014,141.4
2015,138.56
2016,137.84
2013,500.45
2014,511.97
2015,561.74
2016,506.31
2013,7.9
2014,7.9
2015,7.56
2016,8.45
2013,17.63
2014,19.68
2015,17.74
2016,19.1
2013,62.27
2014,72.23
2015,59.97
2016,70.93
2013,784.7
2014,678.73
2015,673.02
2016,639.85
2013,98.17
2014,87.62
2015,75.16
2016,74.84
2013,11.34
2014,12.38
2015,11.74
2016,12.29
2013,3.9
2014,3.83
2015,3.2
2016,3.76
2016,222.62
2013,1169.81
2014,1124.75
2015,1171.15
2016,1174.45
2013,2.47
2014,2.82
2015,2.52
2016,2.77
2013,7.07
2014,7.11
2015,7.41
2016,7.13
2013,21.93
2014,27.56
2015,25.86
2016,30.57
2015,8.8
2016,9.38
2013,19.23
2014,19.47
2015,17.11
2016,20.24
2013,22.12
2014,22.41
2015,19.69
2016,23.29
2013,21.6
2014,21.87
2015,19.22
2016,22.74
2013,11.48
2014,11.64
2015,10.97
2016,12.16
2013,4.85
2014,4.93
2015,4.66
2016,5.14
2013,670.1
2014,649.43
2015,608.44
2016,614.05
2013,284.95
2014,272.7
2015,244.36
2016,248.89
2014,431.65
2015,418.45
2016,380.17
2014,431.65
2015,418.45
2016,380.17
2016,819.63
2013,330.43
2014,341.21
2015,303.54
2016,284.15
2013,6.26
2014,5.62
2015,6.31
2016,5.25
2013,19.82
2014,20.79
2015,17.37
2016,20.25
2013,19.44
2014,18.15
2015,18.63
2016,22.37
2013,41.73
2014,42.57
2015,35.91
2016,42.8
2013,3.53
2014,3.66
2015,3.89
2016,3.43
2013,12.94
2014,13.64
2015,12.87
2016,13.07
2013,102.45
2014,95.45
2015,70.17
2016,127.56
2014,19.65
2015,21.29
2016,19.46
2013,27.07
2014,27.91
2015,22.17
2016,26.1
2013,18.44
2014,18.41
2015,17.29
2016,18.46
2013,3.83
2014,3.82
2015,4.06
2016,3.77
2013,605.26
2014,600.26
2015,586.37
2016,570.93
2013,302.08
2014,297.4
2015,295.41
2016,291.31
2013,4.37
2014,4.41
2015,3.71
2016,4.84
2014,8.41
2015,8.63
2016,9.4
2013,64.61
2014,68.83
2015,56.56
2016,66.59
2013,244.74
2014,263.68
2015,223.39
2016,255.77
2013,74.83
2014,82.24
2015,65.24
2016,75.79
2013,2252.62
2014,2217.39
2015,1854.44
2016,2140.82
2013,3.71
2014,4.17
2015,3.16
2016,4.2
2013,272.79
2014,339.65
2015,196.34
2016,330.41
2013,2.77
2014,2.73
2015,3.14
2016,2.92
2013,2.77
2014,2.73
2015,3.14
2016,2.92
2013,279.08
2014,253.65
2015,256.66
2016,253.69
2013,516.91
2014,498.93
2015,439.52
2016,454.17
2013,374.15
2014,338.22
2015,291.4
2016,330.38
2013,387.7
2014,392.44
2015,319.8
2016,369.56
2013,1000.35
2014,987.57
2015,844.82
2016,893.4
2013,41.19
2014,41.19
2015,30.55
2016,41.3
2013,275.74
2014,281.46
2015,275.63
2016,288.27
2013,67.88
2014,67.88
2015,62.82
2016,68.07
2013,476.07
2014,463.88
2015,476.53
2016,438.57
2013,2.67
2014,2.77
2015,2.68
2016,2.7
2014,532.58
2015,458.12
2016,471.01
2013,28.76
2014,28.22
2015,25.31
2016,23.85
2016,1.98
2013,166.42
2014,162.03
2015,156.85
2016,160.31
2013,11.65
2014,13.62
2015,9.76
2016,12.04
2014,529.23
2015,497.2
2016,457.55
2013,6.04
2014,5.62
2015,5.8
2016,5.56
2013,11.2
2014,11.23
2015,10.76
2016,11.46
2013,1.96
2014,2.07
2015,2.26
2016,2.67
2013,33.96
2014,36.1
2015,29.37
2016,34.84
2014,8.25
2015,8.77
2016,9.31
2015,7.29
2016,7.7
2013,2.46
2014,2.47
2015,2.6
2016,2.48
2013,5094.37
2014,5082.05
2015,5323.72
2016,5095.97
2013,27.78
2014,30.24
2015,23.04
2016,30.38
2013,382.27
2014,388.39
2015,318.47
2016,390.53
2013,80.05
2014,84.44
2015,58.46
2016,81.79
2016,582.06
2013,32.32
2014,35.92
2015,29.17
2016,29.63
2016,9.21
2014,1.47
2015,1.58
2016,1.68
2013,9.73
2014,9.73
2015,9.83
2016,9.76
2013,10.46
2014,10.46
2015,10.74
2016,10.49
2013,6.57
2014,6.57
2015,6.93
2016,6.59
2013,7.79
2014,7.79
2015,8.21
2016,7.81
2013,7.23
2014,7.23
2015,7.62
2016,7.25
2013,4449.95
2014,4438.09
2015,4270.22
2016,4450.25
2016,4.44
2013,16.77
2014,15.64
2015,16.05
2016,16.39
2013,8.02
2014,8.02
2015,8.44
2016,8.04
2013,408.54
2014,407.59
2015,383.99
2016,408.71
2013,12.29
2014,15.49
2015,13.78
2016,17.28
2013,5.07
2014,4.92
2015,5.43
2016,4.97
2013,51.33
2014,57.19
2015,48.35
2016,57.34
2013,387.03
2014,395.16
2015,246.62
2016,380.29
2013,11.46
2014,12.46
2015,10.77
2016,11.65
2016,1.62
2015,4.11
2016,4.22
2013,10.19
2014,11.27
2015,8.95
2016,11.36
2013,14.49
2014,14.76
2015,12.09
2016,14.65
2013,498.17
2014,477.23
2015,475.36
2016,471.89
2016,404.71
2013,1.59
2014,1.59
2015,1.62
2016,1.45
2015,1.7
2016,1.74
2016,2.45
2013,1.77
2014,1.81
2015,1.9
2016,1.67
2013,79.49
2014,73.23
2015,53.41
2016,71.93
2016,3.6
2013,4.75
2014,4.78
2015,4.73
2016,4.79
2014,3.02
2015,3.45
2016,3.31
2016,560.64
2013,31.56
2014,29.18
2015,24.63
2016,30.56
2015,35.63
2016,36.03
2015,35.63
2016,36.03
2013,40.89
2014,45.43
2015,33.95
2016,44.65
2016,9.49
2014,3.77
2015,4.41
2016,4.58
2013,325.41
2014,327.76
2015,311.73
2016,304.66
2015,329.4
2016,318.38
2014,341.39
2015,352.64
2016,323.19
2014,307.7
2015,308.18
2016,275.71
2013,51.48
2014,55.32
2015,38
2016,50.94
2015,2.8
2016,2.98
2013,327.77
2014,313.31
2015,292.82
2016,278.73
2016,1.65
2013,4.56
2014,4.31
2015,3.93
2016,3.81
2015,1.82
2016,2
2013,1794.91
2014,1966.96
2015,1490.34
2016,1965.45
2013,54.79
2014,63.56
2015,49.12
2016,56.08
2014,6.45
2015,6.65
2016,6.48
2013,16.92
2014,20.06
2015,17.4
2016,20.24
2013,91.59
2014,93.94
2015,79.44
2016,93.51
2014,22.07
2015,22.48
2016,21.51
2013,2.68
2014,2.71
2015,2.98
2016,2.94
2013,14.92
2014,16.4
2015,14.47
2016,17.34
2013,142.99
2014,155.44
2015,119.09
2016,148.06
2013,34.33
2014,33
2015,30.41
2016,33.47
2013,6.64
2014,6.79
2015,7.01
2016,6.55
2016,771.91
2013,232.28
2014,219.6
2015,192.7
2016,253.52
2016,7.17
2013,108.23
2014,101.48
2015,98.78
2016,110.52
2013,62.62
2014,63.39
2015,54.1
2016,61.97
2013,62.77
2014,64.57
2015,56.18
2016,62.04
2013,5.65
2014,6.27
2015,4.89
2016,5.06
2015,969.83
2016,935.74
2013,712.6
2014,674.56
2015,628.1
2016,707.82
2013,544.42
2014,512.92
2015,447.16
2016,498
2013,364.25
2014,358.33
2015,333.79
2016,355.38
2013,2.37
2014,1.88
2015,2.04
2016,1.73
2013,45.1
2014,46.81
2015,42.42
2016,57.95
2013,178.72
2014,176.78
2015,152.27
2016,163.03
2013,792.92
2014,778.63
2015,694.4
2016,723.44
2013,392.34
2014,344.42
2015,267.77
2016,350.8
2013,614.18
2014,567.32
2015,480.6
2016,464.51
2013,106.59
2014,107.5
2015,94.32
2016,97.37
2013,946.9
2014,927.83
2015,874.91
2016,973.1
2013,5.59
2014,5.24
2015,4.33
2016,5.08
2013,24.18
2014,24.2
2015,18.57
2016,22.06
2013,69.3
2014,61.99
2015,57.47
2016,64.55
2013,6.24
2014,6.24
2015,6.15
2016,6.25
2013,20.49
2014,20.26
2015,17.58
2016,20.46
2013,100.5
2014,100.53
2015,85.17
2016,91.14
2013,2.08
2014,2.13
2015,2.16
2016,1.94
2013,171.17
2014,183.4
2015,160.57
2016,154.45
2015,4.48
2016,4.39
2013,117.31
2014,117.31
2015,105.75
2016,117.63
2013,6.97
2014,6.08
2015,7.22
2016,5.65
2013,12.82
2014,11.86
2015,10.34
2016,11.93
2013,54.46
2014,51.62
2015,49.21
2016,57.37
2013,8.21
2014,8.94
2015,8.7
2016,8.93
2013,83.62
2014,81.74
2015,69.21
2016,82.92
2013,26.28
2014,24.51
2015,23.82
2016,24.95
2013,301.16
2014,371.85
2015,216.76
2016,323.86
2013,77.25
2014,76.38
2015,60.71
2016,75.43
2013,3.18
2014,3.28
2015,3.29
2016,3.66
2013,1.91
2014,1.82
2015,1.8
2016,1.82
2015,4.17
2016,4.64
2014,2.82
2015,2.98
2016,2.79
2016,2.58
2013,2.39
2014,2.39
2015,2.51
2016,2.3
2015,10.91
2016,10.53
2014,2.48
2015,2.56
2016,2.4
2015,2.24
2016,2.05
2015,3.31
2016,3.13
2014,2.94
2015,3.45
2016,3.58
2015,1.66
2016,1.71
2013,6.8
2014,5.56
2015,5.87
2016,5.37
2016,44.89
2013,19
2014,15.14
2015,16.05
2016,16.09
2013,100.92
2014,101.95
2015,89.06
2016,90.11
2016,5.31
2013,1.6
2014,1.84
2015,1.65
2016,1.5
2014,2.49
2015,2.78
2016,2.41
2014,2.04
2015,2.3
2016,1.96
2013,1.61
2014,1.75
2015,1.7
2016,1.62
2013,1.79
2014,1.66
2015,1.73
2016,1.57
2013,12.14
2014,9.94
2015,14.53
2016,11.07
2014,2.72
2015,2.72
2016,2.76
2013,159.28
2014,133
2015,110.59
2016,112.85
2013,739.23
2014,739.23
2015,699.28
2016,741.26
2013,1055.93
2014,1056.97
2015,987.21
2016,1064.37
2013,225.09
2014,238.04
2015,156.02
2016,226.12
2013,10.23
2014,11.89
2015,8.64
2016,10.56
2013,4.22
2014,4.25
2015,4.22
2016,4.26
2013,20.76
2014,21.87
2015,18.41
2016,21.28
2013,10.75
2014,9.75
2015,8.5
2016,8.58
2013,578.65
2014,512.75
2015,504.76
2016,508.15
2013,15.82
2014,23.09
2015,22.09
2016,23.15
2015,2.15
2016,1.84
2014,752.35
2015,752.66
2016,685.46
2013,581.55
2014,588.87
2015,622.15
2016,588.76
2013,334.79
2014,339.54
2015,300.41
2016,347.91
2013,20.71
2014,22.82
2015,20.52
2016,21.28
2013,6.12
2014,5.79
2015,5.78
2016,5.72
2016,6.23
2013,31.92
2014,31.31
2015,24.32
2016,36.25
2013,4.3
2014,4.41
2015,3.82
2016,4.1
2013,145.06
2014,138
2015,149.4
2016,155
2014,29.3
2015,32.28
2016,34.57
2013,369.48
2014,330.29
2015,329.31
2016,357.15
2013,18.22
2014,18.22
2015,16.93
2016,18.27
2013,438.75
2014,438.78
2015,414.29
2016,435.25
2013,67.49
2014,66.49
2015,62.67
2016,71.15
2014,4.33
2015,4.78
2016,4.78
2013,404.05
2014,374.85
2015,324.44
2016,341.22
2014,333.1
2015,347.77
2016,338.7
2013,4.29
2014,4.71
2015,3.84
2016,4.6
2014,1146.82
2015,1016.32
2016,1050.36
2013,778.88
2014,786.79
2015,630.13
2016,665.36
2013,362.29
2014,403.71
2015,436.49
2016,370.3
2013,43.08
2014,44.6
2015,47.24
2016,42.23
2013,16.76
2014,15.99
2015,12.8
2016,17.49
2013,182.49
2014,195.21
2015,128.32
2016,183.73
2013,46.63
2014,46.63
2015,34.59
2016,46.75
2013,8
2014,8
2015,7.9
2016,8.02
2015,11.28
2016,11.65
2013,2319.01
2014,2024.83
2015,1774.13
2016,1965.66
2013,237.5
2014,260.31
2015,231.45
2016,251.44
2013,245.49
2014,237.23
2015,211.42
2016,261.15
2013,339.87
2014,348.92
2015,288.68
2016,372.26
2013,30.14
2014,30.14
2015,23.46
2016,30.23
2013,326.23
2014,382.12
2015,294.27
2016,348.22
2016,557.71
2013,206.5
2014,199.33
2015,168.4
2016,202.12
2013,2.22
2014,2.14
2015,2.15
2016,2.02
2016,84.98
2013,528.49
2014,528.1
2015,481.03
2016,526.27
2013,2.94
2014,3.29
2015,3.38
2016,3.24
2013,5.54
2014,4.79
2015,4.99
2016,5.13
2013,8.15
2014,8.02
2015,8.09
2016,7.55
2016,9.42
2013,995.28
2014,892.7
2015,860.89
2016,955.37
2013,5.46
2014,6.21
2015,5.42
2016,5.36
2013,5.69
2014,6.33
2015,5.58
2016,6.22
2013,43.68
2014,44.1
2015,38.49
2016,44.44
2015,45.49
2016,44.27
2013,16.1
2014,17.18
2015,16.84
2016,11.61
2013,62.59
2014,57.76
2015,49.55
2016,48.78
2013,113.91
2014,110.82
2015,102.05
2016,107.1
2013,55.91
2014,57.85
2015,51.81
2016,52.89
2013,28.94
2014,31.89
2015,29.13
2016,29.44
2013,4695.86
2014,4540.07
2015,4471.82
2016,4552.51
2015,3.26
2016,3.57
2013,77.31
2014,77.77
2015,74.45
2016,84.82
2013,2.07
2014,2.02
2015,1.68
2016,1.63
2016,42.29
2014,260.91
2015,269.43
2016,248.08
2013,6.79
2014,8.17
2015,8.18
2016,7.89
2013,26.52
2014,27.34
2015,21.37
2016,27.84
2013,6.02
2014,6.22
2015,5.95
2016,6.48
2013,5.54
2014,5.56
2015,5.48
2016,5.58
2013,14.87
2014,14.87
2015,14.11
2016,14.91
2013,162.31
2014,160.11
2015,116.71
2016,169.12
2013,837.5
2014,823.46
2015,721.58
2016,727.15
2013,812.51
2014,846.34
2015,798.03
2016,847.22
2013,87.66
2014,101.32
2015,72.91
2016,90.64
2013,22.2
2014,25.64
2015,20.98
2016,25.31
2013,78.6
2014,65.33
2015,62.13
2016,59.95
2013,932.09
2014,734.26
2015,691.57
2016,704.02
2013,218.44
2014,210.31
2015,218.09
2016,202.27
2016,9.4
2013,496.07
2014,455.62
2015,417.24
2016,444.55
2013,14.63
2014,16.42
2015,16.92
2016,15.43
2014,5.46
2015,5.76
2016,5.75
2013,394.8
2014,401.88
2015,354.94
2016,390.88
2013,3.94
2014,3.61
2015,4.06
2016,3.62
2013,488.04
2014,425.93
2015,466.04
2016,440.11
2013,15.48
2014,16.64
2015,14.67
2016,21.95
2014,378.52
2015,412.41
2016,401.66
2015,8.66
2016,8.37
2013,7.8
2014,10.74
2015,9.48
2016,8.79
2013,357.11
2014,367.52
2015,325.7
2016,307.98
2013,656.59
2014,666.48
2015,591.72
2016,546.37
2015,1.69
2016,1.86
2013,28.94
2014,30.77
2015,25.03
2016,29.7
2014,8.41
2015,9.05
2016,9.4
2013,30.26
2014,33.54
2015,30.57
2016,33.69
2013,6.64
2014,6.42
2015,6.59
2016,5.91
2013,6.16
2014,5.53
2015,5.93
2016,5.9
2013,436.86
2014,407.08
2015,352.66
2016,373.53
2013,293.62
2014,250.24
2015,278.26
2016,261.52
2013,50.13
2014,50.25
2015,51.06
2016,58.59
2013,257.51
2014,250.85
2015,219.76
2016,234.53
2013,111.91
2014,111.89
2015,82.94
2016,104.54
2013,4.01
2014,3.55
2015,3.06
2016,3.28
2016,9.62
2015,2.68
2016,2.92
2015,6.83
2016,6.76
2013,10.24
2014,9.52
2015,7.81
2016,10.45
2013,4.22
2014,4.25
2015,4.2
2016,4.26
2013,4.49
2014,4.51
2015,4.46
2016,4.53
2015,2.56
2016,2.64
2013,3.29
2014,3.8
2015,3.41
2016,3.86
2013,34.33
2014,34.33
2015,31.7
2016,34.42
2015,8.86
2016,9.26
2013,184.68
2014,143.9
2015,122.33
2016,145.56
2013,6.17
2014,6.66
2015,5.93
2016,6.5
2013,197.26
2014,205.45
2015,167.27
2016,206.01
2013,4.63
2014,5.65
2015,3.81
2016,4.81
2013,517.32
2014,458.39
2015,451.26
2016,454.29
2013,488.67
2014,431.97
2015,423.61
2016,438.71
2013,15.4
2014,15.07
2015,15.14
2016,16.63
2013,1.64
2014,1.65
2015,1.56
2016,1.47
2013,13.28
2014,13.19
2015,12.05
2016,13.3
2013,3.41
2014,3.43
2015,2.88
2016,3.44
2015,3.07
2016,3.03
2014,7.61
2015,6.78
2016,7.91
2013,136.06
2014,130.15
2015,96.83
2016,130.2
2013,125.85
2014,125.85
2015,110.5
2016,126.2
2013,662.93
2014,684.93
2015,632.69
2016,708.02
2016,2.53
2013,6.89
2014,7.85
2015,7.63
2016,6.95
2016,3.05
2015,4.3
2016,4.71
2013,10255.53
2014,10229.49
2015,12027.74
2016,10257.52
2013,196.87
2014,180.93
2015,169.24
2016,185.58
2013,24.24
2014,24.72
2015,19.1
2016,30.19
2016,2.41
2013,6.94
2014,6.9
2015,5.92
2016,6.92
2014,37.82
2015,44.73
2016,39.91
2013,104.94
2014,107.76
2015,91.11
2016,100.88
2014,1098.52
2015,985.59
2016,1146.91
2013,3.16
2014,3.16
2015,3.27
2016,2.96
2016,9.38
2016,9.38
2013,3.2
2014,3.26
2015,3.37
2016,2.96
2013,7.7
2014,7.48
2015,7.91
2016,8.02
2013,1.64
2014,1.58
2015,1.47
2016,2.59
2016,15.92
2013,68.15
2014,70.22
2015,70.72
2016,57.78
2013,705.34
2014,713.34
2015,602.27
2016,630.28
2013,501.29
2014,521.19
2015,486.44
2016,482.98
2016,9.38
2014,248.99
2015,207.46
2016,186.38
2013,26.03
2014,22.4
2015,21.71
2016,26.03
2013,6.1
2014,6.06
2015,6.25
2016,5.63
2013,33.94
2014,34.57
2015,27.36
2016,34.89
2013,1.53
2014,1.51
2015,1.51
2016,1.26
2013,2.37
2014,1.89
2015,2.17
2016,1.83
2015,2.07
2016,4.22
2016,3.65
2013,2.8
2014,3.11
2015,3.5
2016,3.26
2015,2.95
2016,3.25
2013,3.69
2014,4.74
2015,4.06
2016,4.81
2013,208.29
2014,193.26
2015,170.58
2016,208.65
2015,2.68
2016,2.98
2013,10.25
2014,11.2
2015,9.18
2016,10.3
2015,2.68
2016,2.69
2016,3.11
2013,265.91
2014,269.24
2015,223.13
2016,280.32
2013,9.78
2014,10.52
2015,8.44
2016,10.58
2013,8.12
2014,8.38
2015,8.41
2016,9.89
2013,37.93
2014,37.93
2015,34.04
2016,38.03
2013,86.86
2014,87.49
2015,68.71
2016,91.66
2013,7.6
2014,7.9
2015,7.62
2016,7.67
2013,3.77
2014,2.95
2015,4.07
2016,4.58
2013,706.97
2014,695.26
2015,586.66
2016,592.54
2015,3.39
2016,3.09
2016,4.09
2016,3.75
2013,13.84
2014,14.14
2015,14.76
2016,14.41
2013,105.14
2014,105.14
2015,93.06
2016,107.96
2013,235.89
2014,214.43
2015,149.15
2016,263.39
2015,2.2
2016,1.76
2013,62.85
2014,68
2015,68.89
2016,61.24
2013,6.19
2014,6.19
2015,6.37
2016,6.17
2013,249.46
2014,246.52
2015,217.77
2016,237.84
2014,73.73
2015,72.53
2016,65.89
2013,4.17
2014,4.85
2015,3.86
2016,4.86
2013,35.03
2014,42.22
2015,32.67
2016,45.16
2013,682.34
2014,756.22
2015,521.65
2016,815.82
2015,4.89
2016,4.92
2013,467.19
2014,519.19
